,bairro/cidade,rua,legenda,area m²,Quartos,banheiros,vagas,preço,condominio,bairro,cidade
474,"Sapiranga-Coité, Fortaleza",Rua Edgard Rodrigues Nogueira,"Casa para comprar 
Sapiranga-Coité, Fortaleza",150.0,4,1,2,590000.0,300.0,Sapiranga-Coité, Fortaleza
475,"Meireles, Fortaleza",Rua Canuto de Aguiar,"Apartamento para comprar 
Meireles, Fortaleza",230.0,4,5,4,3499000.0,0.0,Meireles, Fortaleza
476,"Guararapes, Fortaleza",Rua Doutor Márlio Fernandes,"Apartamento para comprar 
Guararapes, Fortaleza",170.0,4,3,3,2399000.0,1859.0,Guararapes, Fortaleza
477,"Parque Iracema, Fortaleza",Rua Leão Veloso,"Apartamento para comprar 
Parque Iracema, Fortaleza",101.0,3,2,2,848000.0,0.0,Parque Iracema, Fortaleza
478,"Papicu, Fortaleza",Rua Cineasta Euselio Oliveira,"Apartamento para comprar 
Papicu, Fortaleza",165.0,4,5,3,1990000.0,1.0,Papicu, Fortaleza
479,"Sapiranga, Fortaleza",Avenida Conselheiro Gomes de Freitas,"Casa para comprar 
Sapiranga, Fortaleza",158.0,4,5,4,795000.0,795000.0,Sapiranga, Fortaleza
480,"Jangurussu, Fortaleza",Rua Recanto Verde,"Apartamento para comprar 
Jangurussu, Fortaleza",44.0,2,1,1,38000.0,200.0,Jangurussu, Fortaleza
481,"Centro, Fortaleza",Rua João Cordeiro,"Apartamento para comprar 
Centro, Fortaleza",45.0,1,1,1,430000.0,320.0,Centro, Fortaleza
482,"Edson Queiroz, Fortaleza",Rua Hil de Moraes,"Apartamento para comprar 
Edson Queiroz, Fortaleza",30.0,1,1,1,394500.0,215.0,Edson Queiroz, Fortaleza
483,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Coronel Francisco Flávio Carneiro,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",165.0,3,3,3,1290000.0,1200.0,Engenheiro Luciano Cavalcante, Fortaleza
484,"Papicu, Fortaleza",Rua Raimundo Oliveira Filho,"Apartamento para comprar 
Papicu, Fortaleza",136.0,3,3,1,449000.0,1153.0,Papicu, Fortaleza
485,"Aldeota, Fortaleza",Rua Monsenhor Bruno,"Apartamento para comprar 
Aldeota, Fortaleza",79.0,3,4,2,1087000.0,700.0,Aldeota, Fortaleza
486,"Barroso, Fortaleza",Rua João Ferreira,"Apartamento para comprar 
Barroso, Fortaleza",46.0,2,2,1,260000.0,300.0,Barroso, Fortaleza
487,"Sapiranga, Fortaleza",Rua Doutor Jurandyr Nunes,"Casa para comprar 
Sapiranga, Fortaleza",160.0,3,3,4,700000.0,0.0,Sapiranga, Fortaleza
488,"Centro, Fortaleza",Rua João Cordeiro,"Apartamento para comprar 
Centro, Fortaleza",63.0,3,2,2,535000.0,575.0,Centro, Fortaleza
489,"Mucuripe, Fortaleza",Rua Frei Mansueto,"Apartamento para comprar 
Mucuripe, Fortaleza",72.0,3,2,2,942266.0,922.0,Mucuripe, Fortaleza
490,"Praia do Futuro II, Fortaleza",Rua Antônio Atualpa Rodrigues,"Apartamento para comprar 
Praia do Futuro II, Fortaleza",83.0,3,2,2,870000.0,1280.0,Praia do Futuro II, Fortaleza
491,"Sapiranga, Fortaleza",Rua Professor Solon Farias,"Casa para comprar 
Sapiranga, Fortaleza",293.0,5,6,6,1480000.0,0.0,Sapiranga, Fortaleza
492,"Barroso, Fortaleza",Rua Rosa Mística,"Apartamento para comprar 
Barroso, Fortaleza",39.0,2,1,1,210000.0,200.0,Barroso, Fortaleza
493,"Aldeota, Fortaleza",Rua Padre Valdevino,"Apartamento para comprar 
Aldeota, Fortaleza",130.0,3,2,2,360000.0,850.0,Aldeota, Fortaleza
494,"Aldeota, Fortaleza",Rua Eduardo Garcia,"Apartamento para comprar 
Aldeota, Fortaleza",125.0,3,4,1,595000.0,1200.0,Aldeota, Fortaleza
496,"Cambeba, Fortaleza",Avenida Viena Weyne,"Casa para comprar 
Cambeba, Fortaleza",819.0,9,7,8,1999000.0,0.0,Cambeba, Fortaleza
497,"Meireles, Fortaleza",Rua Antônio Augusto,"Apartamento para comprar 
Meireles, Fortaleza",92.0,2,2,2,899000.0,750.0,Meireles, Fortaleza
498,"Meireles, Fortaleza",Rua Coronel Linhares,"Apartamento para comprar 
Meireles, Fortaleza",600.0,3,5,3,999000.0,3600.0,Meireles, Fortaleza
499,"Guararapes, Fortaleza",Rua José Otoch,"Apartamento para comprar 
Guararapes, Fortaleza",142.0,3,4,3,970000.0,0.0,Guararapes, Fortaleza
500,"Aldeota, Fortaleza",Avenida Rui Barbosa,"Apartamento para comprar 
Aldeota, Fortaleza",67.0,2,2,1,774000.0,10.0,Aldeota, Fortaleza
501,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Coronel Francisco Flávio Carneiro,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",144.0,4,4,3,1250000.0,1200.0,Engenheiro Luciano Cavalcante, Fortaleza
502,"Meireles, Fortaleza",Rua Canuto de Aguiar,"Apartamento para comprar 
Meireles, Fortaleza",253.0,4,5,4,2899900.0,3000.0,Meireles, Fortaleza
503,"Dionisio Torres, Fortaleza",Rua Israel Bezerra,"Apartamento para comprar 
Dionisio Torres, Fortaleza",155.0,3,4,3,1700000.0,1560.0,Dionisio Torres, Fortaleza
504,"Aldeota, Fortaleza",Rua Desembargador Leite Albuquerque,"Apartamento para comprar 
Aldeota, Fortaleza",65.0,1,2,1,825600.0,1.0,Aldeota, Fortaleza
505,"Dionisio Torres, Fortaleza",Rua Henriqueta Galeno,"Apartamento para comprar 
Dionisio Torres, Fortaleza",44.0,2,2,1,348946.0,0.0,Dionisio Torres, Fortaleza
506,"José de Alencar, Fortaleza",Rua Eliseu Oriá,"Apartamento para comprar 
José de Alencar, Fortaleza",95.0,3,3,2,700000.0,490.0,José de Alencar, Fortaleza
507,"Meireles, Fortaleza",Rua Silva Jatahy,"Apartamento para comprar 
Meireles, Fortaleza",600.0,5,7,8,4300000.0,3750.0,Meireles, Fortaleza
508,"Meireles, Fortaleza",Rua Visconde de Mauá,"Apartamento para comprar 
Meireles, Fortaleza",132.0,3,3,2,1565800.0,0.0,Meireles, Fortaleza
509,"José Bonifácio, Fortaleza",Rua Solon Pinheiro,"Apartamento para comprar 
José Bonifácio, Fortaleza",90.0,3,3,2,845000.0,0.0,José Bonifácio, Fortaleza
510,"Dendê, Fortaleza",Rua B,"Apartamento para comprar 
Dendê, Fortaleza",44.0,2,1,1,250000.0,300.0,Dendê, Fortaleza
511,"Lagoa Redonda, Fortaleza",Rua B,"Casa para comprar 
Lagoa Redonda, Fortaleza",82.0,2,3,2,290000.0,0.0,Lagoa Redonda, Fortaleza
512,"Papicu, Fortaleza",Rua Joaquim Lima,"Apartamento para comprar 
Papicu, Fortaleza",117.0,3,3,1,590000.0,738.0,Papicu, Fortaleza
513,"Edson Queiroz, Fortaleza",Rua Marcelo Reis,"Casa para comprar 
Edson Queiroz, Fortaleza",348.0,6,3,5,590000.0,0.0,Edson Queiroz, Fortaleza
514,"Aldeota, Fortaleza",Rua Padre Quindere,"Apartamento para comprar 
Aldeota, Fortaleza",223.0,4,5,4,870000.0,2530.0,Aldeota, Fortaleza
515,"Meireles, Fortaleza",Rua Tibúrcio Cavalcanti,"Apartamento para comprar 
Meireles, Fortaleza",198.0,4,6,3,1700000.0,1850.0,Meireles, Fortaleza
516,"Cocó, Fortaleza",Rua Professor Francisco Gonçalves,"Apartamento para comprar 
Cocó, Fortaleza",99.0,2,2,2,990000.0,820.0,Cocó, Fortaleza
517,"Parque Manibura, Fortaleza",Avenida José Leon,"Casa de condomínio para comprar 
Parque Manibura, Fortaleza",220.0,4,5,4,980000.0,1050.0,Parque Manibura, Fortaleza
518,"Meireles, Fortaleza",Rua Canuto de Aguiar,"Apartamento para comprar 
Meireles, Fortaleza",197.0,4,5,4,1599000.0,2500.0,Meireles, Fortaleza
519,"Sapiranga-Coité, Fortaleza",Rua Rangel Pestana,"Casa de condomínio para comprar 
Sapiranga-Coité, Fortaleza",203.0,4,5,3,1000000.0,0.0,Sapiranga-Coité, Fortaleza
521,"Mondubim, Fortaleza",Rua 3,"Casa para comprar 
Mondubim, Fortaleza",200.0,4,4,2,1200000.0,0.0,Mondubim, Fortaleza
522,"Parque Araxá, Fortaleza",Rua José de Barcelos,"Apartamento para comprar 
Parque Araxá, Fortaleza",94.0,3,2,2,700000.0,865.0,Parque Araxá, Fortaleza
523,"Parque Iracema, Fortaleza",Rua 3,"Apartamento para comprar 
Parque Iracema, Fortaleza",73.0,3,2,2,570000.0,574.0,Parque Iracema, Fortaleza
524,"Lagoa Redonda, Fortaleza",Avenida Recreio,"Apartamento para comprar 
Lagoa Redonda, Fortaleza",45.0,2,1,1,184000.0,0.0,Lagoa Redonda, Fortaleza
525,"Cocó, Fortaleza",Rua Doutor Gilberto Studart,"Apartamento para comprar 
Cocó, Fortaleza",126.0,3,4,3,1200000.0,1170.0,Cocó, Fortaleza
526,"Montese, Fortaleza",Travessa da Saudade,"Casa para comprar 
Montese, Fortaleza",204.0,4,2,4,750000.0,0.0,Montese, Fortaleza
527,"Benfica, Fortaleza",Avenida dos Expedicionários,"Apartamento para comprar 
Benfica, Fortaleza",90.0,3,3,2,770000.0,720.0,Benfica, Fortaleza
528,"José de Alencar, Fortaleza",Rua Clodoaldo Arruda,"Casa de condomínio para comprar 
José de Alencar, Fortaleza",54.0,2,2,2,260000.0,350.0,José de Alencar, Fortaleza
531,"Meireles, Fortaleza",Rua Coronel Linhares,"Apartamento para comprar 
Meireles, Fortaleza",38.0,2,3,1,659750.0,380.0,Meireles, Fortaleza
532,"Aldeota, Fortaleza",Rua Vicente Linhares,"Apartamento para comprar 
Aldeota, Fortaleza",150.0,4,5,3,1750000.0,1500.0,Aldeota, Fortaleza
533,"Sapiranga, Fortaleza",Rua Antônio Gentil,"Apartamento para comprar 
Sapiranga, Fortaleza",90.0,3,4,2,380000.0,0.0,Sapiranga, Fortaleza
534,"Novo Mondubim, Fortaleza",Rua Alfredo Mamede,"Apartamento para comprar 
Novo Mondubim, Fortaleza",48.0,2,1,1,150000.0,290.0,Novo Mondubim, Fortaleza
536,"Edson Queiroz, Fortaleza",Rua Hil de Moraes,"Apartamento para comprar 
Edson Queiroz, Fortaleza",70.0,2,2,1,645000.0,489.0,Edson Queiroz, Fortaleza
537,"Guararapes, Fortaleza",Rua Desembargador Manuel Sales Andrade,"Apartamento para comprar 
Guararapes, Fortaleza",303.0,4,5,4,2590000.0,4000.0,Guararapes, Fortaleza
538,"Paupina, Fortaleza",Rua A Lot Messejana,"Apartamento para comprar 
Paupina, Fortaleza",41.0,2,1,1,80000.0,250.0,Paupina, Fortaleza
539,"Parque Iracema, Fortaleza",Rua Amâncio Valente,"Apartamento para comprar 
Parque Iracema, Fortaleza",65.0,3,2,1,365000.0,577.0,Parque Iracema, Fortaleza
540,"Lagoa Redonda, Fortaleza",Avenida Odilon Guimarães,"Casa de condomínio para comprar 
Lagoa Redonda, Fortaleza",195.0,3,4,2,899000.0,1100.0,Lagoa Redonda, Fortaleza
541,"Papicu, Fortaleza",Rua Ary Barroso,"Apartamento para comprar 
Papicu, Fortaleza",120.0,3,2,2,249000.0,450.0,Papicu, Fortaleza
542,"Meireles, Fortaleza",Avenida Barão de Studart,"Apartamento para comprar 
Meireles, Fortaleza",39.0,1,2,1,553093.0,0.0,Meireles, Fortaleza
543,"Itaperi, Fortaleza",Avenida Bernardo Manuel,"Casa para comprar 
Itaperi, Fortaleza",370.0,4,5,8,1250000.0,0.0,Itaperi, Fortaleza
544,"Aldeota, Fortaleza",Rua Coronel Linhares,"Apartamento para comprar 
Aldeota, Fortaleza",162.0,4,5,3,2567000.0,1100.0,Aldeota, Fortaleza
545,"Meireles, Fortaleza",Rua Monsenhor Bruno,"Apartamento para comprar 
Meireles, Fortaleza",188.0,3,3,3,1890000.0,1900.0,Meireles, Fortaleza
546,"Aldeota, Fortaleza",Rua Marcos Macêdo,"Apartamento para comprar 
Aldeota, Fortaleza",191.0,3,3,2,950000.0,1700.0,Aldeota, Fortaleza
547,"Cajazeiras, Fortaleza",Avenida Deputado Paulino Rocha,"Casa para comprar 
Cajazeiras, Fortaleza",600.0,5,6,2,900000.0,0.0,Cajazeiras, Fortaleza
548,"Meireles, Fortaleza",Rua Ildefonso Albano,"Apartamento para comprar 
Meireles, Fortaleza",21.0,1,1,1,490411.0,0.0,Meireles, Fortaleza
549,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Vicente de Castro Filho,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",54.0,3,2,1,407935.0,0.0,Engenheiro Luciano Cavalcante, Fortaleza
550,"Prefeito José Walter, Fortaleza",Rua 03H,"Apartamento para comprar 
Prefeito José Walter, Fortaleza",55.0,2,2,2,250000.0,320.0,Prefeito José Walter, Fortaleza
551,"Aldeota, Fortaleza",Rua Catão Mamede,"Apartamento para comprar 
Aldeota, Fortaleza",120.0,3,4,2,695000.0,1100.0,Aldeota, Fortaleza
553,"Sapiranga-Coité, Fortaleza",Rua Crisanto Moreira da Rocha,"Apartamento para comprar 
Sapiranga-Coité, Fortaleza",136.0,3,3,3,1150000.0,1100.0,Sapiranga-Coité, Fortaleza
554,"Meireles, Fortaleza",Rua Pereira Valente,"Apartamento para comprar 
Meireles, Fortaleza",103.0,2,3,2,798000.0,1600.0,Meireles, Fortaleza
555,"Sabiaguaba, Fortaleza",Rua Francisco Matias,"Casa de condomínio para comprar 
Sabiaguaba, Fortaleza",229.0,3,4,5,1149990.0,1100.0,Sabiaguaba, Fortaleza
556,"Messejana, Fortaleza",Rua Coronel João de Oliveira,"Apartamento para comprar 
Messejana, Fortaleza",58.0,2,2,2,380000.0,500.0,Messejana, Fortaleza
557,"Lagoa Redonda, Fortaleza",Avenida Maestro Lisboa,"Casa de condomínio para comprar 
Lagoa Redonda, Fortaleza",750.0,5,7,8,9500000.0,1800.0,Lagoa Redonda, Fortaleza
558,"Fátima, Fortaleza",Rua João Lobo Filho,"Apartamento para comprar 
Fátima, Fortaleza",115.0,3,4,2,890000.0,1100.0,Fátima, Fortaleza
559,"Cambeba, Fortaleza",Avenida José Martiniano de Alencar,"Casa de condomínio para comprar 
Cambeba, Fortaleza",120.0,2,3,1,450000.0,450.0,Cambeba, Fortaleza
560,"Meireles, Fortaleza",Rua José Vilar,"Apartamento para comprar 
Meireles, Fortaleza",187.0,3,4,3,1550000.0,3041.0,Meireles, Fortaleza
561,"Mondubim, Fortaleza",Rua Monte Líbano,"Apartamento para comprar 
Mondubim, Fortaleza",44.0,2,1,1,174800.0,411.0,Mondubim, Fortaleza
562,"Meireles, Fortaleza",Rua Ana Bilhar,"Apartamento para comprar 
Meireles, Fortaleza",305.0,4,5,4,2300000.0,3300.0,Meireles, Fortaleza
563,"Maraponga, Fortaleza",Rua Carlos Studart,"Casa para comprar 
Maraponga, Fortaleza",240.0,4,4,4,1880000.0,500.0,Maraponga, Fortaleza
564,"José Bonifácio, Fortaleza",Rua Solon Pinheiro,"Casa para comprar 
José Bonifácio, Fortaleza",360.0,4,2,6,1350000.0,0.0,José Bonifácio, Fortaleza
565,"Mucuripe, Fortaleza",Avenida Beira Mar,"Apartamento para comprar 
Mucuripe, Fortaleza",240.0,3,4,3,3000000.0,2045.0,Mucuripe, Fortaleza
566,"Meireles, Fortaleza",Rua Silva Paulet,"Apartamento para comprar 
Meireles, Fortaleza",62.0,2,3,1,716000.0,500.0,Meireles, Fortaleza
567,"Joaquim Távora, Fortaleza",Rua Nogueira Acioli,"Apartamento para comprar 
Joaquim Távora, Fortaleza",65.0,3,2,2,619348.0,0.0,Joaquim Távora, Fortaleza
568,"Parque Iracema, Fortaleza",Rua Leão Veloso,"Apartamento para comprar 
Parque Iracema, Fortaleza",80.0,3,2,2,660000.0,0.0,Parque Iracema, Fortaleza
574,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Caio Cid,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",103.0,3,1,2,1053061.0,0.0,Engenheiro Luciano Cavalcante, Fortaleza
575,"Mucuripe, Fortaleza",Avenida Beira Mar,"Apartamento para comprar 
Mucuripe, Fortaleza",315.0,4,6,4,7500000.0,3500.0,Mucuripe, Fortaleza
576,"Centro, Fortaleza",Avenida Dom Manuel,"Apartamento para comprar 
Centro, Fortaleza",55.0,2,2,1,670000.0,315.0,Centro, Fortaleza
577,"Aldeota, Fortaleza",Rua Desembargador Leite Albuquerque,"Apartamento para comprar 
Aldeota, Fortaleza",174.0,3,3,3,3072000.0,0.0,Aldeota, Fortaleza
578,"Cocó, Fortaleza",Rua Vilebaldo Aguiar,"Apartamento para comprar 
Cocó, Fortaleza",131.0,3,5,3,1360000.0,0.0,Cocó, Fortaleza
579,"Aldeota, Fortaleza",Rua Beni Carvalho,"Apartamento para comprar 
Aldeota, Fortaleza",400.0,4,5,4,1900000.0,1600.0,Aldeota, Fortaleza
580,"Edson Queiroz, Fortaleza",Travessa Contaneide,"Apartamento para comprar 
Edson Queiroz, Fortaleza",30.0,1,2,2,367489.0,0.0,Edson Queiroz, Fortaleza
581,"Cidade dos Funcionários, Fortaleza",Avenida Ulisses Bezerra,"Casa para comprar 
Cidade dos Funcionários, Fortaleza",520.0,3,4,4,700000.0,1.0,Cidade dos Funcionários, Fortaleza
582,"Jardim das Oliveiras, Fortaleza",Rua Stênio Gomes,"Casa para comprar 
Jardim das Oliveiras, Fortaleza",123.0,3,4,5,650000.0,1.0,Jardim das Oliveiras, Fortaleza
583,"Aldeota, Fortaleza",Rua Monsenhor Bruno,"Apartamento para comprar 
Aldeota, Fortaleza",151.0,4,5,3,1750000.0,1550.0,Aldeota, Fortaleza
584,"Mucuripe, Fortaleza",Avenida Beira Mar,"Apartamento para comprar 
Mucuripe, Fortaleza",42.0,1,1,1,600000.0,1650.0,Mucuripe, Fortaleza
585,"José de Alencar, Fortaleza",Rua Ministro Abner de Vasconcelos,"Apartamento para comprar 
José de Alencar, Fortaleza",60.0,2,1,1,280000.0,830.0,José de Alencar, Fortaleza
586,"Mondubim, Fortaleza",Rua Doutor Manuel Moreira,"Casa para comprar 
Mondubim, Fortaleza",150.0,4,4,2,590000.0,100.0,Mondubim, Fortaleza
587,"Sapiranga, Fortaleza",Rua Tabelião Joaquim Coelho,"Casa para comprar 
Sapiranga, Fortaleza",360.0,3,3,6,450000.0,0.0,Sapiranga, Fortaleza
588,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Doutor Francisco Gadelha,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",80.0,3,3,2,650000.0,750.0,Engenheiro Luciano Cavalcante, Fortaleza
589,"Pedras, Fortaleza",Rua 3,"Apartamento para comprar 
Pedras, Fortaleza",46.0,2,1,1,189000.0,326.0,Pedras, Fortaleza
590,"Cambeba, Fortaleza",Avenida Engenheiro Agrônomo José Guimarães Duque,"Apartamento para comprar 
Cambeba, Fortaleza",57.0,2,1,1,340000.0,461.0,Cambeba, Fortaleza
591,"Aldeota, Fortaleza",Rua Afonso Celso,"Apartamento para comprar 
Aldeota, Fortaleza",94.0,3,2,2,865000.0,1300.0,Aldeota, Fortaleza
592,"Engenheiro Luciano Cavalcante, Fortaleza",Avenida Comodoro Estácio Brígido,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",130.0,3,5,2,780000.0,1380.0,Engenheiro Luciano Cavalcante, Fortaleza
593,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Coronel Aluísio Borba,"Casa para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",570.0,5,8,6,2300000.0,0.0,Engenheiro Luciano Cavalcante, Fortaleza
594,"Parque Iracema, Fortaleza",Rua Leão Veloso,"Apartamento para comprar 
Parque Iracema, Fortaleza",89.0,3,1,2,740000.0,550.0,Parque Iracema, Fortaleza
598,"Aldeota, Fortaleza",Rua Vicente Leite,"Apartamento para comprar 
Aldeota, Fortaleza",205.0,4,6,4,2890000.0,2200.0,Aldeota, Fortaleza
599,"Cocó, Fortaleza",Rua Bento Albuquerque,"Apartamento para comprar 
Cocó, Fortaleza",109.0,3,2,2,899000.0,1200.0,Cocó, Fortaleza
600,"Aldeota, Fortaleza",Rua Frederico Borges,"Apartamento para comprar 
Aldeota, Fortaleza",140.0,3,3,2,1399000.0,1100.0,Aldeota, Fortaleza
601,"Meireles, Fortaleza",Rua Ildefonso Albano,"Apartamento para comprar 
Meireles, Fortaleza",21.0,1,1,1,499990.0,0.0,Meireles, Fortaleza
602,"Meireles, Fortaleza",Rua Leonardo Mota,"Apartamento para comprar 
Meireles, Fortaleza",118.0,3,5,3,1450000.0,1400.0,Meireles, Fortaleza
603,"Jangurussu, Fortaleza",Rua Francisco Lima e Silva,"Apartamento para comprar 
Jangurussu, Fortaleza",90.0,2,2,4,290000.0,0.0,Jangurussu, Fortaleza
604,"Mondubim, Fortaleza",Rua Ayrton Senna,"Apartamento para comprar 
Mondubim, Fortaleza",82.0,3,2,1,400990.0,0.0,Mondubim, Fortaleza
605,"Meireles, Fortaleza",Rua Antônio Augusto,"Apartamento para comprar 
Meireles, Fortaleza",103.0,3,2,1,415000.0,1150.0,Meireles, Fortaleza
606,"Jardim Cearense, Fortaleza",Rua Emílio Sá,"Apartamento para comprar 
Jardim Cearense, Fortaleza",64.0,3,3,1,280000.0,550.0,Jardim Cearense, Fortaleza
607,"Montese, Fortaleza",Rua Romeu Martins,"Apartamento para comprar 
Montese, Fortaleza",53.0,2,1,1,210000.0,800.0,Montese, Fortaleza
608,"Parquelândia, Fortaleza",Avenida Bezerra de Menezes,"Casa para comprar 
Parquelândia, Fortaleza",180.0,4,5,4,1500000.0,0.0,Parquelândia, Fortaleza
609,"Cocó, Fortaleza",Rua Doutor Gilberto Studart,"Apartamento para comprar 
Cocó, Fortaleza",114.0,1,1,2,600000.0,0.0,Cocó, Fortaleza
610,"Jacarecanga, Fortaleza",Rua Padre Constantino,"Apartamento para comprar 
Jacarecanga, Fortaleza",62.0,3,2,2,345000.0,510.0,Jacarecanga, Fortaleza
611,"Cocó, Fortaleza",Rua Bento Albuquerque,"Apartamento para comprar 
Cocó, Fortaleza",217.0,3,4,4,2300000.0,1500.0,Cocó, Fortaleza
612,"São Bento, Fortaleza",Rua E,"Apartamento para comprar 
São Bento, Fortaleza",59.0,2,2,2,239900.0,0.0,São Bento, Fortaleza
613,"Passaré, Fortaleza",Avenida da Saudade,"Apartamento para comprar 
Passaré, Fortaleza",58.0,3,2,2,349000.0,0.0,Passaré, Fortaleza
614,"Engenheiro Luciano Cavalcante, Fortaleza",Rua General Caiado de Castro,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",71.0,3,2,2,571000.0,0.0,Engenheiro Luciano Cavalcante, Fortaleza
615,"Vicente Pinzon, Fortaleza",Avenida Engenheiro Santana Júnior,"Apartamento para comprar 
Vicente Pinzon, Fortaleza",150.0,3,3,2,449800.0,1300.0,Vicente Pinzon, Fortaleza
616,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Gontran Giffoni,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",172.0,4,5,3,1499000.0,996.0,Engenheiro Luciano Cavalcante, Fortaleza
617,"Praia do Futuro II, Fortaleza",Avenida Dioguinho,"Apartamento para comprar 
Praia do Futuro II, Fortaleza",48.0,2,2,1,372750.0,10.0,Praia do Futuro II, Fortaleza
618,"Cambeba, Fortaleza",Avenida Viena Weyne,"Casa de condomínio para comprar 
Cambeba, Fortaleza",346.0,4,5,5,1799000.0,1800.0,Cambeba, Fortaleza
619,"Guararapes, Fortaleza",Avenida Chanceler Edson Queiroz,"Apartamento para comprar 
Guararapes, Fortaleza",304.0,4,5,4,3600000.0,4450.0,Guararapes, Fortaleza
620,"Meireles, Fortaleza",Avenida da Abolição,"Apartamento para comprar 
Meireles, Fortaleza",97.0,3,3,2,1891479.0,0.0,Meireles, Fortaleza
621,"Passaré, Fortaleza",Avenida Presidente Juscelino Kubitschek,"Apartamento para comprar 
Passaré, Fortaleza",63.0,3,2,1,240000.0,418.0,Passaré, Fortaleza
622,"Centro, Fortaleza",Avenida Monsenhor Tabosa,"Apartamento para comprar 
Centro, Fortaleza",52.0,2,1,1,420000.0,1000.0,Centro, Fortaleza
623,"Sapiranga-Coité, Fortaleza",Rua José Vilar de Andrade,"Casa para comprar 
Sapiranga-Coité, Fortaleza",330.0,3,5,4,1200000.0,0.0,Sapiranga-Coité, Fortaleza
624,"Mucuripe, Fortaleza",Rua Frei Mansueto,"Apartamento para comprar 
Mucuripe, Fortaleza",112.0,3,4,3,1278000.0,1060.0,Mucuripe, Fortaleza
625,"Prefeito José Walter, Fortaleza",Rua 08H,"Apartamento para comprar 
Prefeito José Walter, Fortaleza",44.0,2,2,1,220000.0,317.0,Prefeito José Walter, Fortaleza
626,"Papicu, Fortaleza",Rua Artista Plástico Joaquim de Souza,"Apartamento para comprar 
Papicu, Fortaleza",130.0,3,4,2,1650000.0,650.0,Papicu, Fortaleza
627,"Parquelândia, Fortaleza",Rua Érico Mota,"Apartamento para comprar 
Parquelândia, Fortaleza",152.0,4,4,3,1480000.0,1100.0,Parquelândia, Fortaleza
628,"Guararapes, Fortaleza",Rua Doutor Márlio Fernandes,"Apartamento para comprar 
Guararapes, Fortaleza",243.0,3,4,4,1300000.0,2500.0,Guararapes, Fortaleza
630,"Meireles, Fortaleza",Avenida Beira Mar,"Apartamento para comprar 
Meireles, Fortaleza",300.0,4,5,4,3500000.0,1750.0,Meireles, Fortaleza
631,"Aldeota, Fortaleza",Rua General Tertuliano Potiguara,"Apartamento para comprar 
Aldeota, Fortaleza",150.0,4,4,4,1500000.0,1600.0,Aldeota, Fortaleza
632,"Joaquim Távora, Fortaleza",Rua Doutor José Lourenço,"Apartamento para comprar 
Joaquim Távora, Fortaleza",92.0,3,3,1,390000.0,1052.0,Joaquim Távora, Fortaleza
633,"Cocó, Fortaleza",Rua Bento Albuquerque,"Apartamento para comprar 
Cocó, Fortaleza",128.0,3,4,3,1349900.0,876.0,Cocó, Fortaleza
634,"Engenheiro Luciano Cavalcante, Fortaleza",Rua José Alencar Ramos,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",141.0,3,4,3,1500000.0,0.0,Engenheiro Luciano Cavalcante, Fortaleza
635,"Prefeito José Walter, Fortaleza",Avenida I,"Apartamento para comprar 
Prefeito José Walter, Fortaleza",10.0,2,1,1,150000.0,1.0,Prefeito José Walter, Fortaleza
636,"Meireles, Fortaleza",Rua Tibúrcio Cavalcanti,"Apartamento para comprar 
Meireles, Fortaleza",48.0,2,1,1,860000.0,700.0,Meireles, Fortaleza
637,"Parquelândia, Fortaleza",Rua Moreira de Sousa,"Apartamento para comprar 
Parquelândia, Fortaleza",120.0,3,4,2,950000.0,800.0,Parquelândia, Fortaleza
638,"Aldeota, Fortaleza",Rua Osvaldo Cruz,"Apartamento para comprar 
Aldeota, Fortaleza",94.0,3,3,2,1100000.0,950.0,Aldeota, Fortaleza
639,"Papicu, Fortaleza",Rua Joaquim Lima,"Apartamento para comprar 
Papicu, Fortaleza",78.0,3,1,2,690000.0,530.0,Papicu, Fortaleza
640,"Engenheiro Luciano Cavalcante, Fortaleza",Rua Caetano Ximenes Aragão,"Apartamento para comprar 
Engenheiro Luciano Cavalcante, Fortaleza",81.0,3,2,2,605000.0,0.0,Engenheiro Luciano Cavalcante, Fortaleza
641,"Praia de Iracema, Fortaleza",Rua Dragão do Mar,"Apartamento para comprar 
Praia de Iracema, Fortaleza",54.0,2,3,1,720800.0,0.0,Praia de Iracema, Fortaleza
